# delta; F_drive; F_brake; gamma_y
-0.00257; 81.45948; -0.00006; -2.62605
-0.00222; 81.43289; -0.00006; -2.12542
-0.00180; 81.41311; -0.00006; -1.67879
-0.00126; 81.39864; -0.00006; -1.27919
-0.00077; 81.39001; -0.00006; -0.96798
-0.00056; 81.38632; -0.00006; -0.78342
-0.00056; 81.38478; -0.00006; -0.67556
-0.00053; 81.38336; -0.00006; -0.56658
-0.00031; 81.38172; -0.00006; -0.43206
0.00009; 81.38043; -0.00006; -0.28804
0.00062; 81.38008; -0.00006; -0.16304
0.00350; 81.39289; -0.00006; 0.39529
0.00721; 81.43603; -0.00006; 0.82782
0.00263; 81.38810; -0.00006; -0.82602
-0.00177; 81.42139; -0.00006; -1.91179
-0.00193; 81.41267; -0.00006; -1.64342
-0.00157; 81.39975; -0.00006; -1.27100
-0.00121; 81.39123; -0.00006; -0.96032
-0.00092; 81.38619; -0.00006; -0.71888
-0.00069; 81.38329; -0.00006; -0.53430
-0.00047; 81.38154; -0.00006; -0.38670
0.00101; 81.38048; -0.00006; -0.00785
0.01043; 81.52742; -0.00006; 1.86467
0.00847; 81.44251; -0.00006; 0.39265
-0.00186; 81.44970; -0.00006; -2.53850
-0.00251; 81.44350; -0.00006; -2.31462
-0.00214; 81.42073; -0.00006; -1.83674
-0.00169; 81.40423; -0.00006; -1.41431
-0.00129; 81.39384; -0.00006; -1.07330
-0.00092; 81.38748; -0.00006; -0.80171
-0.00057; 81.38365; -0.00006; -0.58538
-0.00000; 81.38098; -0.00006; -0.37230
0.00467; 81.40500; -0.00006; 0.62889
0.00515; 81.40333; -0.00006; 0.26911
0.00096; 81.38969; -0.00006; -1.08153
0.00002; 81.39482; -0.00006; -1.27736
-0.00017; 81.39389; -0.00006; -1.22081
-0.00057; 81.39430; -0.00006; -1.19613
-0.00104; 81.39477; -0.00006; -1.15351
-0.00116; 81.39185; -0.00006; -0.99955
-0.00096; 81.38722; -0.00006; -0.77833
-0.00074; 81.38402; -0.00006; -0.58815
-0.00057; 81.38213; -0.00006; -0.44021
-0.00043; 81.38106; -0.00006; -0.32830
-0.00033; 81.38046; -0.00006; -0.24413
-0.00025; 81.38012; -0.00006; -0.18046
-0.00012; 81.37985; -0.00006; -0.11706
0.00192; 81.38457; -0.00006; 0.32788
0.01322; 81.62489; -0.00006; 2.48469
0.01082; 81.48568; -0.00006; 0.62932
-0.00212; 81.48099; -0.00006; -3.07002
-0.00219; 81.45848; -0.00006; -2.66291
0.00103; 81.40162; -0.00006; -1.59444
0.00323; 81.39369; -0.00006; -1.10485
0.00037; 81.41233; -0.00006; -1.90138
-0.00223; 81.44212; -0.00006; -2.33013
-0.00220; 81.42544; -0.00006; -1.94898
-0.00180; 81.40801; -0.00006; -1.52248
-0.00141; 81.39647; -0.00006; -1.16707
-0.00109; 81.38944; -0.00006; -0.88689
-0.00083; 81.38527; -0.00006; -0.66952
-0.00063; 81.38285; -0.00006; -0.50295
-0.00048; 81.38148; -0.00006; -0.37692
-0.00037; 81.38070; -0.00006; -0.28204
-0.00028; 81.38026; -0.00006; -0.21013
-0.00021; 81.38000; -0.00006; -0.15469
-0.00003; 81.37977; -0.00006; -0.08713
0.00256; 81.38866; -0.00006; 0.46189
0.01519; 81.70113; -0.00006; 2.82722
0.01199; 81.50705; -0.00006; 0.60764
-0.00294; 81.52404; -0.00006; -3.60763
-0.00377; 81.50772; -0.00006; -3.24420
-0.00308; 81.45811; -0.00006; -2.51845
-0.00235; 81.42469; -0.00006; -1.90389
-0.00178; 81.40521; -0.00006; -1.43175
-0.00135; 81.39410; -0.00006; -1.07440
-0.00102; 81.38778; -0.00006; -0.80396
-0.00076; 81.38420; -0.00006; -0.59966
-0.00057; 81.38220; -0.00006; -0.44630
-0.00042; 81.38108; -0.00006; -0.33156
-0.00031; 81.38044; -0.00006; -0.24486
-0.00011; 81.37996; -0.00006; -0.15721
0.00250; 81.38771; -0.00006; 0.40760
0.00773; 81.45578; -0.00006; 1.24437
0.00415; 81.39215; -0.00006; -0.27759
-0.00162; 81.41740; -0.00006; -1.82694
-0.00188; 81.41083; -0.00006; -1.59695
-0.00154; 81.39876; -0.00006; -1.23801
-0.00119; 81.39066; -0.00006; -0.93483
-0.00091; 81.38586; -0.00006; -0.69855
-0.00067; 81.38304; -0.00006; -0.51491
-0.00016; 81.38069; -0.00006; -0.31061
0.00504; 81.41210; -0.00006; 0.81088
0.01722; 81.76179; -0.00006; 2.83389
0.01069; 81.46575; -0.00006; -0.25429
-0.00342; 81.56866; -0.00006; -4.11985
-0.00430; 81.54507; -0.00006; -3.68530
-0.00349; 81.48064; -0.00006; -2.85707
-0.00266; 81.43748; -0.00006; -2.15812
-0.00201; 81.41235; -0.00006; -1.62138
-0.00150; 81.39800; -0.00006; -1.21449
-0.00107; 81.38959; -0.00006; -0.89905
-0.00042; 81.38358; -0.00006; -0.60076
0.00280; 81.38673; -0.00006; 0.15296
0.00215; 81.38305; -0.00006; -0.24292
-0.00048; 81.38920; -0.00006; -0.96207
-0.00083; 81.38931; -0.00006; -0.92022
-0.00082; 81.38676; -0.00006; -0.77297
-0.00064; 81.38402; -0.00006; -0.60462
-0.00035; 81.38185; -0.00006; -0.44156
0.00002; 81.38051; -0.00006; -0.29805
0.00028; 81.38013; -0.00006; -0.22425
0.00015; 81.38027; -0.00006; -0.25850
0.00027; 81.38013; -0.00006; -0.22540
0.00098; 81.38039; -0.00006; -0.08456
0.00122; 81.38077; -0.00006; -0.11590
0.00133; 81.38103; -0.00006; -0.19255
0.00845; 81.46444; -0.00006; 1.18893
0.00596; 81.40626; -0.00006; -0.16858
-0.00109; 81.42730; -0.00006; -2.15123
-0.00088; 81.41452; -0.00006; -1.84628
0.00157; 81.39050; -0.00006; -1.11637
0.01337; 81.56165; -0.00006; 1.28569
0.00770; 81.42501; -0.00006; -1.17192
-0.00353; 81.56849; -0.00006; -4.10244
-0.00418; 81.53815; -0.00006; -3.61258
-0.00338; 81.47646; -0.00006; -2.80335
-0.00259; 81.43543; -0.00006; -2.12461
-0.00195; 81.41137; -0.00006; -1.60160
-0.00147; 81.39765; -0.00006; -1.20633
-0.00110; 81.38989; -0.00006; -0.90916
-0.00083; 81.38549; -0.00006; -0.68539
-0.00062; 81.38294; -0.00006; -0.51466
-0.00043; 81.38145; -0.00006; -0.38227
-0.00026; 81.38058; -0.00006; -0.27965
-0.00009; 81.38010; -0.00006; -0.19998
0.00006; 81.37988; -0.00006; -0.14594
0.00038; 81.37981; -0.00006; -0.07510
0.00106; 81.38064; -0.00006; 0.03881
0.00144; 81.38138; -0.00006; 0.02299
0.00355; 81.39241; -0.00006; 0.33223
0.01277; 81.57916; -0.00006; 1.91233
0.00793; 81.42572; -0.00006; -0.36725
-0.00274; 81.49846; -0.00006; -3.26224
-0.00338; 81.48222; -0.00006; -2.90296
-0.00275; 81.44240; -0.00006; -2.25232
-0.00211; 81.41574; -0.00006; -1.70375
-0.00160; 81.40014; -0.00006; -1.28118
-0.00121; 81.39120; -0.00006; -0.96022
-0.00090; 81.38612; -0.00006; -0.71699
-0.00067; 81.38324; -0.00006; -0.53354
-0.00049; 81.38164; -0.00006; -0.39598
-0.00034; 81.38073; -0.00006; -0.29224
-0.00012; 81.38009; -0.00006; -0.19465
0.00260; 81.38805; -0.00006; 0.39735
0.01722; 81.79046; -0.00006; 3.17875
0.01378; 81.54828; -0.00006; 0.70623
-0.00334; 81.56852; -0.00006; -4.13023
-0.00434; 81.54882; -0.00006; -3.72838
-0.00354; 81.48339; -0.00006; -2.89542
-0.00271; 81.43912; -0.00006; -2.18779
-0.00203; 81.41311; -0.00006; -1.64071
-0.00141; 81.39742; -0.00006; -1.20680
-0.00001; 81.38424; -0.00006; -0.69896
0.01084; 81.52310; -0.00006; 1.61456
0.00804; 81.42972; -0.00006; -0.04980
-0.00236; 81.47406; -0.00006; -2.92086
-0.00301; 81.46319; -0.00006; -2.62599
-0.00248; 81.43146; -0.00006; -2.04936
-0.00192; 81.40972; -0.00006; -1.55615
-0.00147; 81.39684; -0.00006; -1.17342
-0.00111; 81.38941; -0.00006; -0.88135
-0.00084; 81.38516; -0.00006; -0.65950
-0.00064; 81.38275; -0.00006; -0.49201
-0.00049; 81.38140; -0.00006; -0.36621
-0.00037; 81.38064; -0.00006; -0.27096
-0.00017; 81.38005; -0.00006; -0.17539
0.00268; 81.38905; -0.00006; 0.44681
0.01806; 81.83508; -0.00006; 3.37382
0.01453; 81.56885; -0.00006; 0.79417
-0.00346; 81.58378; -0.00006; -4.29539
-0.00452; 81.56323; -0.00006; -3.88336
-0.00369; 81.49211; -0.00006; -3.01465
-0.00282; 81.44408; -0.00006; -2.27738
-0.00213; 81.41614; -0.00006; -1.71184
-0.00161; 81.40030; -0.00006; -1.28542
-0.00122; 81.39132; -0.00006; -0.96369
-0.00092; 81.38622; -0.00006; -0.72031
-0.00070; 81.38332; -0.00006; -0.53599
-0.00052; 81.38168; -0.00006; -0.39622
-0.00031; 81.38062; -0.00006; -0.27819
0.00175; 81.38301; -0.00006; 0.19993
0.01242; 81.59079; -0.00006; 2.25024
0.00996; 81.46693; -0.00006; 0.47328
-0.00189; 81.46997; -0.00006; -2.91301
-0.00122; 81.43821; -0.00006; -2.38364
0.01138; 81.49331; -0.00006; 0.53251
0.00754; 81.42500; -0.00006; -1.31475
-0.00378; 81.58276; -0.00006; -4.23763
-0.00437; 81.54733; -0.00006; -3.70403
-0.00351; 81.48091; -0.00006; -2.85847
-0.00267; 81.43746; -0.00006; -2.15588
-0.00201; 81.41221; -0.00006; -1.61699
-0.00145; 81.39741; -0.00006; -1.19921
-0.00055; 81.38643; -0.00006; -0.79191
0.00731; 81.44082; -0.00006; 0.95389
0.00501; 81.39803; -0.00006; -0.24392
-0.00180; 81.42864; -0.00006; -2.08807
-0.00214; 81.42087; -0.00006; -1.83946
-0.00176; 81.40501; -0.00006; -1.42949
-0.00136; 81.39431; -0.00006; -1.08204
-0.00104; 81.38797; -0.00006; -0.81181
-0.00079; 81.38434; -0.00006; -0.60629
-0.00060; 81.38230; -0.00006; -0.45181
-0.00047; 81.38116; -0.00006; -0.33603
-0.00036; 81.38049; -0.00006; -0.24648
0.00006; 81.37980; -0.00006; -0.10914
0.00458; 81.40854; -0.00006; 0.83506
0.03022; 82.65439; -0.00006; 5.67636
0.02373; 81.88226; -0.00006; 1.27870
-0.00558; 81.92117; -0.00006; -7.00353
-0.00750; 81.87679; -0.00006; -6.38197
-0.00609; 81.68339; -0.00006; -4.94969
-0.00462; 81.55262; -0.00006; -3.73140
-0.00344; 81.47653; -0.00006; -2.79498
-0.00250; 81.43298; -0.00006; -2.08227
-0.00155; 81.40624; -0.00006; -1.50474
-0.00075; 81.39238; -0.00006; -1.08661
-0.00071; 81.38913; -0.00006; -0.92886
-0.00091; 81.38804; -0.00006; -0.83720
-0.00080; 81.38520; -0.00006; -0.67030
-0.00063; 81.38296; -0.00006; -0.51341
-0.00045; 81.38148; -0.00006; -0.38155
-0.00020; 81.38044; -0.00006; -0.26045
0.00189; 81.38356; -0.00006; 0.21437
0.01060; 81.52977; -0.00006; 1.84513
0.00774; 81.42902; -0.00006; 0.17204
-0.00213; 81.45372; -0.00006; -2.58126
-0.00266; 81.44421; -0.00006; -2.30661
-0.00219; 81.41967; -0.00006; -1.79891
-0.00167; 81.40255; -0.00006; -1.35851
-0.00108; 81.39125; -0.00006; -0.98413
0.00150; 81.38153; -0.00006; -0.27629
0.01752; 81.78048; -0.00006; 2.94576
0.01376; 81.53810; -0.00006; 0.39813
-0.00354; 81.59831; -0.00006; -4.45164
-0.00459; 81.57512; -0.00006; -4.01949
-0.00378; 81.50088; -0.00006; -3.13870
-0.00284; 81.44864; -0.00006; -2.36990
-0.00180; 81.41458; -0.00006; -1.72196
0.00083; 81.38637; -0.00006; -0.88488
0.01904; 81.82651; -0.00006; 2.89780
0.01440; 81.54320; -0.00006; 0.04038
-0.00417; 81.66836; -0.00006; -5.10154
-0.00535; 81.63635; -0.00006; -4.59272
-0.00436; 81.53699; -0.00006; -3.56691
-0.00331; 81.46950; -0.00006; -2.69269
-0.00243; 81.42954; -0.00006; -2.01218
-0.00160; 81.40553; -0.00006; -1.47264
-0.00035; 81.38881; -0.00006; -0.95681
0.00244; 81.38402; -0.00006; -0.27212
0.00259; 81.38497; -0.00006; -0.43608
0.00121; 81.38698; -0.00006; -0.91997
0.01183; 81.52698; -0.00006; 1.25640
0.00770; 81.42246; -0.00006; -0.74299
-0.00300; 81.52384; -0.00006; -3.59687
-0.00371; 81.50444; -0.00006; -3.20487
-0.00304; 81.45652; -0.00006; -2.49372
-0.00229; 81.42325; -0.00006; -1.87808
-0.00140; 81.40109; -0.00006; -1.34887
0.00191; 81.38300; -0.00006; -0.43178
0.02287; 82.05561; -0.00006; 3.79027
0.01776; 81.64052; -0.00006; 0.43765
-0.00483; 81.76209; -0.00006; -5.86581
-0.00621; 81.72016; -0.00006; -5.28154
-0.00503; 81.58709; -0.00006; -4.09082
-0.00383; 81.49794; -0.00006; -3.08488
-0.00288; 81.44634; -0.00006; -2.31521
-0.00217; 81.41730; -0.00006; -1.73753
-0.00165; 81.40095; -0.00006; -1.30416
-0.00125; 81.39168; -0.00006; -0.97708
-0.00095; 81.38641; -0.00006; -0.72947
-0.00072; 81.38345; -0.00006; -0.54305
-0.00054; 81.38175; -0.00006; -0.40065
-0.00011; 81.38024; -0.00006; -0.23210
0.00465; 81.40811; -0.00006; 0.78697
0.03149; 82.75672; -0.00006; 5.87354
0.02467; 81.92004; -0.00006; 1.28740
-0.00588; 81.97457; -0.00006; -7.33589
-0.00789; 81.92527; -0.00006; -6.68144
-0.00641; 81.71276; -0.00006; -5.17944
-0.00487; 81.56950; -0.00006; -3.90424
-0.00367; 81.48650; -0.00006; -2.92715
-0.00276; 81.43972; -0.00006; -2.19245
-0.00206; 81.41310; -0.00006; -1.63581
-0.00130; 81.39612; -0.00006; -1.17149
0.00265; 81.38482; -0.00006; -0.14399
0.02628; 82.29422; -0.00006; 4.53950
0.02064; 81.74133; -0.00006; 0.72945
-0.00539; 81.85810; -0.00006; -6.56264
-0.00700; 81.80912; -0.00006; -5.92670
-0.00564; 81.63984; -0.00006; -4.58095
-0.00402; 81.52091; -0.00006; -3.39870
-0.00134; 81.43185; -0.00006; -2.22776
0.01515; 81.61534; -0.00006; 1.49627
0.01074; 81.46264; -0.00006; -0.87278
-0.00404; 81.63994; -0.00006; -4.83239
-0.00508; 81.60795; -0.00006; -4.32573
-0.00411; 81.51859; -0.00006; -3.34916
-0.00302; 81.45679; -0.00006; -2.50340
-0.00153; 81.41368; -0.00006; -1.73674
0.00820; 81.44244; -0.00006; 0.55944
0.01483; 81.59177; -0.00006; 1.17364
0.00485; 81.43021; -0.00006; -2.30412
-0.00319; 81.57523; -0.00006; -4.23234
-0.00360; 81.53869; -0.00006; -3.71265
-0.00129; 81.45065; -0.00006; -2.63216
0.00054; 81.41322; -0.00006; -1.93807
0.01055; 81.47163; -0.00006; 0.25000
0.00698; 81.42167; -0.00006; -1.44629
-0.00349; 81.57042; -0.00006; -4.13267
-0.00420; 81.54186; -0.00006; -3.65913
-0.00333; 81.47737; -0.00006; -2.82877
-0.00172; 81.42386; -0.00006; -1.98373
0.00620; 81.40951; -0.00006; -0.03092
0.02642; 82.19445; -0.00006; 3.62602
0.01562; 81.55528; -0.00006; -1.20556
-0.00608; 81.93160; -0.00006; -7.00735
-0.00737; 81.85216; -0.00006; -6.21282
-0.00558; 81.65241; -0.00006; -4.72449
-0.00193; 81.48219; -0.00006; -3.11635
0.01848; 81.71332; -0.00006; 1.54387
0.02370; 81.85890; -0.00006; 0.88643
0.00239; 81.66633; -0.00006; -5.70820
-0.00806; 82.07048; -0.00006; -7.65004
-0.00742; 81.85663; -0.00006; -6.23957
-0.00493; 81.63064; -0.00006; -4.60032
-0.00087; 81.46638; -0.00006; -2.97187
0.00045; 81.43148; -0.00006; -2.39469
0.00258; 81.40809; -0.00006; -1.80864
0.00507; 81.40670; -0.00006; -1.37911
0.02620; 82.09056; -0.00006; 2.67648
0.01794; 81.61117; -0.00006; -1.53990
-0.00708; 82.13555; -0.00006; -8.20641
-0.00846; 82.02114; -0.00006; -7.26041
-0.00593; 81.73357; -0.00006; -5.45054
-0.00072; 81.49344; -0.00006; -3.43234
0.00996; 81.45106; -0.00006; -0.88098
0.00719; 81.44286; -0.00006; -2.27137
-0.00363; 81.64922; -0.00006; -4.98569
-0.00504; 81.63050; -0.00006; -4.58174
-0.00339; 81.51738; -0.00006; -3.44871
-0.00220; 81.45734; -0.00006; -2.64102
-0.00209; 81.43620; -0.00006; -2.22227
-0.00034; 81.40161; -0.00006; -1.50458
0.00608; 81.40853; -0.00006; -0.01956
0.02909; 82.39503; -0.00006; 4.22681
0.02030; 81.69009; -0.00006; -0.45430
0.00093; 81.73457; -0.00006; -6.24629
0.01551; 81.57422; -0.00006; -2.81295
0.01075; 81.61638; -0.00006; -4.95620
0.00457; 81.77987; -0.00006; -6.81158
0.01371; 81.63891; -0.00006; -4.79266
0.00183; 81.97135; -0.00006; -8.10528
-0.01094; 82.63247; -0.00006; -10.28820
-0.00949; 82.20975; -0.00006; -8.28208
-0.00559; 81.79442; -0.00006; -6.02940
-0.00430; 81.64186; -0.00006; -4.81611
-0.00300; 81.53885; -0.00006; -3.80349
0.00606; 81.41292; -0.00006; -1.36191
0.04300; 83.51656; -0.00006; 5.85823
0.02826; 81.96265; -0.00006; -1.32649
-0.00731; 82.69422; -0.00006; -11.09633
-0.01030; 82.60583; -0.00006; -10.25989
-0.01051; 82.30346; -0.00006; -8.65434
-0.00824; 81.92559; -0.00006; -6.62611
-0.00540; 81.65858; -0.00006; -4.81754
0.00130; 81.43773; -0.00006; -2.58096
0.03932; 83.17532; -0.00006; 5.39304
0.02852; 81.99110; -0.00006; -0.64087
-0.00902; 82.70071; -0.00006; -10.89482
-0.00831; 82.33318; -0.00006; -9.16535
0.01326; 81.54990; -0.00006; -3.27313
0.05624; 84.43060; -0.00006; 4.71222
0.02893; 82.10907; -0.00006; -6.11278
-0.01825; 85.11425; -0.00006; -17.84542
-0.01930; 84.30460; -0.00006; -15.29836
-0.01479; 83.08510; -0.00006; -11.67425
-0.01008; 82.27803; -0.00006; -8.58355
-0.00069; 81.62943; -0.00006; -5.12050
0.05316; 84.47301; -0.00006; 6.48156
0.03871; 82.48077; -0.00006; -1.48850
-0.01427; 84.18692; -0.00006; -15.71102
-0.01629; 83.70769; -0.00006; -13.80565
-0.00564; 82.28165; -0.00006; -9.24978
0.03865; 82.62568; -0.00006; 1.17516
0.03226; 82.13451; -0.00006; -3.59583
0.01014; 82.37249; -0.00006; -10.76332
0.00194; 82.81226; -0.00006; -12.53569
-0.01785; 84.39038; -0.00006; -15.80955
-0.01138; 83.00453; -0.00006; -11.88853
0.01775; 81.66491; -0.00006; -3.97918
0.01439; 81.73760; -0.00006; -5.93074
-0.01136; 83.05016; -0.00006; -12.08153
-0.00318; 82.10869; -0.00006; -8.54475
0.06624; 85.83674; -0.00006; 6.76665
0.04804; 83.03980; -0.00006; -2.97406
-0.02029; 86.45263; -0.00006; -20.94549
-0.01687; 84.82082; -0.00006; -17.24402
0.02520; 81.97396; -0.00006; -5.92947
0.03399; 82.29324; -0.00006; -5.80718
0.04757; 83.02158; -0.00006; -5.43673
0.02875; 83.04647; -0.00006; -13.08308
-0.03168; 90.04012; -0.00006; -26.54607
-0.01951; 86.09552; -0.00006; -20.20651
-0.00376; 83.32685; -0.00006; -14.09197
0.07027; 85.52532; -0.00006; 2.70440
0.05202; 83.39384; -0.00006; -7.16857
-0.03052; 90.57962; -0.00006; -27.67268
-0.01565; 86.15925; -0.00006; -20.89006
0.09423; 88.90376; -0.00006; 4.48977
0.06946; 84.89157; -0.00006; -8.54115
-0.04913; 98.61312; -0.00005; -36.59211
-0.02260; 89.57715; -0.00006; -27.00192
0.09384; 88.13658; -0.00006; 0.41409
0.09765; 88.10999; -0.00006; -6.38398
-0.01113; 94.52489; -0.00005; -35.93072
-0.10058; 115.28057; -0.00004; -45.85003
-0.01067; 88.03925; -0.00006; -25.51831
0.17118; 106.20960; -0.00005; 12.67143
0.10599; 89.36436; -0.00006; -11.66775
0.00523; 96.57833; -0.00005; -39.80798
0.05365; 89.15777; -0.00006; -28.72796
0.00442; 97.08005; -0.00005; -40.33566
0.06733; 88.72837; -0.00006; -26.12178
0.13298; 93.88826; -0.00005; -15.23393
0.03542; 99.73599; -0.00005; -44.52331
0.07322; 94.94060; -0.00005; -37.24388
-0.10537; 140.41580; -0.00003; -63.10845
0.02071; 100.09565; -0.00005; -44.45388
0.19845; 107.93889; -0.00005; -6.45127
0.20015; 108.10915; -0.00005; -18.43487
0.02366; 125.27883; -0.00004; -64.48534
-0.11634; 166.30265; -0.00003; -74.09916
0.05911; 111.88686; -0.00004; -55.71253
0.23355; 116.91244; -0.00004; -19.41147
0.13729; 114.68318; -0.00004; -53.94629
0.10360; 125.90561; -0.00004; -64.66027
-0.06984; 179.19764; -0.00003; -81.67320
0.10352; 127.76622; -0.00004; -65.53827
0.26176; 127.72474; -0.00004; -34.26204
0.22480; 131.07190; -0.00004; -55.22597
0.05187; 179.87913; -0.00003; -85.90496
-0.03927; 211.03878; -0.00002; -90.22910
-0.08774; 226.66637; -0.00002; -91.16150
-0.10343; 231.48114; -0.00002; -91.31385
-0.10887; 232.66630; -0.00002; -91.27831
-0.11255; 232.80212; -0.00002; -91.14596
-0.11614; 232.40611; -0.00002; -90.93092
-0.12001; 231.61374; -0.00002; -90.63556
-0.12415; 230.43894; -0.00002; -90.25780
-0.12867; 228.93119; -0.00002; -89.79424
-0.13365; 227.12146; -0.00002; -89.23913
-0.13915; 225.03174; -0.00002; -88.58440
-0.14520; 222.67945; -0.00002; -87.81950
-0.15186; 220.08013; -0.00002; -86.93111
-0.15918; 217.24956; -0.00002; -85.90269
-0.16722; 214.20582; -0.00002; -84.71394
-0.17609; 210.97169; -0.00002; -83.33982
-0.18588; 207.57812; -0.00002; -81.74912
-0.19678; 204.07148; -0.00002; -79.90303
-0.20906; 200.53174; -0.00002; -77.75374
-0.16422; 179.73912; -0.00003; -74.71867
0.01451; 118.62152; -0.00004; -59.27252
0.19374; 107.59685; -0.00005; -21.07510
0.01456; 128.23766; -0.00004; -65.49218
0.05220; 116.57448; -0.00004; -58.96135
-0.12796; 168.30474; -0.00003; -73.76060
-0.22995; 192.22031; -0.00002; -72.69717
-0.24692; 189.72443; -0.00002; -69.68781
-0.18302; 162.72005; -0.00003; -65.19544
-0.00041; 101.44212; -0.00005; -44.54252
0.05795; 90.64533; -0.00006; -30.81360
-0.12060; 133.76703; -0.00004; -57.00332
0.06292; 87.68727; -0.00006; -23.82055
0.04871; 89.63897; -0.00006; -29.80983
-0.13581; 135.07308; -0.00004; -55.65120
-0.06763; 107.12798; -0.00005; -43.24519
-0.00570; 88.72809; -0.00006; -27.21157
-0.01323; 88.62918; -0.00006; -26.30125
-0.01128; 86.92417; -0.00006; -23.08740
-0.00966; 85.61104; -0.00006; -20.22835
-0.01398; 85.26688; -0.00006; -18.83216
0.04782; 83.02447; -0.00006; -3.48321
0.03821; 82.78791; -0.00006; -9.32403
-0.02677; 88.80548; -0.00006; -24.96041
-0.01511; 85.38684; -0.00006; -19.01941
0.05364; 83.48277; -0.00006; -2.17577
0.04254; 82.95366; -0.00006; -8.94240
-0.03036; 89.91932; -0.00006; -26.50990
-0.02579; 87.15284; -0.00006; -21.69478
0.00545; 82.62440; -0.00006; -11.89024
0.01209; 82.25673; -0.00006; -10.09128
0.04171; 82.63230; -0.00006; -4.16505
0.03430; 82.58116; -0.00006; -9.02266
0.00946; 83.75390; -0.00006; -16.47272
0.00141; 84.28919; -0.00006; -17.71954
-0.02777; 87.57806; -0.00006; -22.30942
-0.02266; 85.29366; -0.00006; -17.64001
-0.01446; 83.37827; -0.00006; -12.89147
0.00439; 81.78241; -0.00006; -6.82402
0.00999; 81.65635; -0.00006; -5.51906
0.04139; 82.75454; -0.00006; 0.58850
0.02961; 82.09636; -0.00006; -5.50771
-0.01743; 84.88911; -0.00006; -17.34109
-0.01814; 84.09578; -0.00006; -14.81935
-0.01002; 82.66303; -0.00006; -10.57569
0.01616; 81.61011; -0.00006; -3.48384
0.01404; 81.66391; -0.00006; -5.07834
-0.00882; 82.64524; -0.00006; -10.66565
-0.00449; 82.08200; -0.00006; -8.22281
0.03940; 82.74020; -0.00006; 1.93276
0.02949; 82.01885; -0.00006; -3.70099
-0.01437; 83.98937; -0.00006; -15.05887
-0.01630; 83.53001; -0.00006; -13.15977
-0.01279; 82.65639; -0.00006; -10.10217
-0.00952; 82.09579; -0.00006; -7.57641
-0.00614; 81.74046; -0.00006; -5.47979
0.00180; 81.45099; -0.00006; -2.87346
0.05507; 85.01169; -0.00006; 8.16525
0.04067; 82.66787; -0.00006; -0.02074
-0.00909; 83.44008; -0.00006; -13.89092
0.00701; 82.04296; -0.00006; -8.78959
0.00537; 82.09510; -0.00006; -9.07829
-0.01304; 83.25762; -0.00006; -12.64850
-0.01054; 82.58014; -0.00006; -10.09803
-0.00377; 81.89276; -0.00006; -7.03803
-0.00346; 81.76958; -0.00006; -6.11458
-0.00360; 81.68883; -0.00006; -5.37889
0.00355; 81.46539; -0.00006; -3.16636
0.02559; 81.96258; -0.00006; 1.36042
0.01594; 81.58852; -0.00006; -2.99964
-0.00483; 82.13341; -0.00006; -8.49598
-0.00333; 81.89790; -0.00006; -7.12803
0.00091; 81.64583; -0.00006; -5.41847
-0.00157; 81.68763; -0.00006; -5.60591
-0.00590; 81.78951; -0.00006; -5.94224
-0.00066; 81.52457; -0.00006; -3.88788
0.03453; 82.64284; -0.00006; 3.78887
0.02536; 81.84640; -0.00006; -1.40398
-0.00945; 82.68431; -0.00006; -10.75672
-0.01152; 82.50600; -0.00006; -9.57012
-0.00883; 82.03669; -0.00006; -7.30511
-0.00415; 81.65925; -0.00006; -5.01520
0.01254; 81.49336; -0.00006; -0.79029
0.00992; 81.47297; -0.00006; -2.38332
-0.00600; 81.84702; -0.00006; -6.38974
-0.00657; 81.75049; -0.00006; -5.49908
-0.00462; 81.58226; -0.00006; -4.10314
0.00039; 81.42940; -0.00006; -2.34246
0.03138; 82.51958; -0.00006; 4.24573
0.02327; 81.78802; -0.00006; -0.49099
-0.00753; 82.26607; -0.00006; -8.90571
-0.00953; 82.16397; -0.00006; -7.99894
-0.00737; 81.84044; -0.00006; -6.12075
-0.00350; 81.57678; -0.00006; -4.20855
0.01068; 81.46231; -0.00006; -0.62491
0.02229; 81.80689; -0.00006; 0.90077
0.00759; 81.53916; -0.00006; -4.19368
0.00384; 81.62341; -0.00006; -5.32441
0.00129; 81.68115; -0.00006; -5.78728
-0.00792; 82.02473; -0.00006; -7.37124
-0.00732; 81.82415; -0.00006; -5.99842
-0.00569; 81.63905; -0.00006; -4.56574
-0.00430; 81.52636; -0.00006; -3.43021
-0.00323; 81.46210; -0.00006; -2.56944
-0.00240; 81.42541; -0.00006; -1.91554
-0.00147; 81.40183; -0.00006; -1.36555
0.00294; 81.38591; -0.00006; -0.21288
0.03018; 82.58131; -0.00006; 5.19519
0.02366; 81.85445; -0.00006; 0.82884
-0.00607; 82.00311; -0.00006; -7.50329
-0.00803; 81.94662; -0.00006; -6.81228
-0.00649; 81.72445; -0.00006; -5.27501
-0.00466; 81.56818; -0.00006; -3.92438
-0.00185; 81.45438; -0.00006; -2.63265
0.01398; 81.56508; -0.00006; 1.03209
0.00963; 81.44783; -0.00006; -1.18631
-0.00427; 81.64422; -0.00006; -4.84308
-0.00507; 81.60235; -0.00006; -4.26422
-0.00402; 81.51261; -0.00006; -3.27684
