# delta; F_drive; F_brake; gamma_y
-0.16032; 0.00001; -486.65415; 47.75128
-0.25974; 0.00001; -496.80173; 29.32935
-0.26180; 0.00001; -491.32193; 37.50941
-0.26180; 0.00001; -480.56300; 47.12238
-0.26180; 0.00001; -463.13330; 57.01673
-0.26180; 0.00001; -439.51442; 66.35201
-0.26180; 0.00001; -411.83739; 74.48018
-0.26180; 0.00001; -382.83556; 81.13452
-0.26180; 0.00001; -354.79128; 86.36740
-0.26180; 0.00001; -329.14364; 90.38854
-0.26180; 0.00001; -306.60065; 93.44034
-0.26180; 0.00001; -287.40302; 95.73758
-0.26180; 0.00001; -271.55379; 97.44897
-0.26180; 0.00002; -175.97660; 96.65857
-0.26180; 0.00058; -0.03376; 93.30081
-0.26180; 0.00061; -0.02674; 93.73594
-0.26180; 0.00064; -0.03266; 94.08192
-0.26180; 0.00072; -0.06170; 94.32571
-0.26180; 0.00003; -151.21280; 98.25252
-0.00006; 0.00003; -147.96672; 101.87554
0.26180; 0.00013; -39.65611; 97.82217
0.26180; 424.13092; -0.00001; 97.51406
0.15135; 394.23508; -0.00001; 97.52205
0.08936; 396.10608; -0.00001; 95.71288
0.08574; 419.59867; -0.00001; 93.15672
0.09578; 444.25109; -0.00001; 90.63033
0.10820; 465.67965; -0.00001; 88.36067
0.12017; 483.24410; -0.00001; 86.42888
0.13123; 497.47362; -0.00001; 84.82479
0.14107; 509.05916; -0.00001; 83.49113
0.14974; 518.64007; -0.00001; 82.36791
0.15753; 526.72299; -0.00001; 81.41006
0.16463; 533.66462; -0.00000; 80.58333
0.17117; 539.74881; -0.00000; 79.85596
0.17723; 545.23866; -0.00000; 79.19392
0.18291; 550.38090; -0.00000; 78.56288
0.18833; 555.38886; -0.00000; 77.93208
0.19357; 560.43368; -0.00000; 77.27606
0.19875; 565.64866; -0.00000; 76.57404
0.20394; 571.13846; -0.00000; 75.80847
0.20923; 576.98743; -0.00000; 74.96370
0.21468; 583.26338; -0.00000; 74.02523
0.22035; 590.01898; -0.00000; 72.97936
0.22629; 597.29441; -0.00000; 71.81255
0.23255; 605.11975; -0.00000; 70.51096
0.23916; 613.51578; -0.00000; 69.06011
0.24614; 622.49372; -0.00000; 67.44477
0.25354; 632.05405; -0.00000; 65.64893
0.26123; 642.14790; -0.00000; 63.65507
0.26179; 650.79381; -0.00000; 61.40196
0.26179; 659.68017; -0.00000; 58.89668
0.26180; 668.87073; -0.00000; 56.12231
0.26180; 678.26191; -0.00000; 53.06007
0.26180; 687.72056; -0.00000; 49.69303
0.26180; 697.08265; -0.00000; 46.00698
0.26180; 706.15282; -0.00000; 41.99137
0.26180; 714.70565; -0.00000; 37.63960
0.26180; 722.49130; -0.00000; 32.94641
0.26179; 729.23775; -0.00000; 27.90291
0.26179; 734.63719; -0.00000; 22.49641
0.26179; 738.32708; -0.00000; 16.71379
0.26136; 739.74959; -0.00000; 10.50566
0.17206; 702.44357; -0.00000; -11.43435
0.11017; 651.06833; -0.00000; -36.32303
0.02853; 577.79181; -0.00000; -61.61929
-0.06703; 533.64453; -0.00001; -75.80726
-0.16218; 529.31625; -0.00001; -81.22959
-0.19792; 529.26944; -0.00001; -82.88843
-0.20200; 483.61458; -0.00001; -84.04102
-0.19969; 228.77050; -0.00002; -85.40875
-0.19648; 230.96213; -0.00002; -86.22992
-0.19370; 232.91064; -0.00002; -86.92457
-0.19133; 234.63310; -0.00002; -87.51058
-0.18935; 236.14498; -0.00002; -88.00238
-0.18773; 237.46027; -0.00002; -88.41157
-0.18647; 238.59138; -0.00002; -88.74733
-0.18554; 239.54906; -0.00002; -89.01684
-0.18495; 240.34265; -0.00002; -89.22571
-0.18468; 240.98058; -0.00002; -89.37835
-0.18474; 241.47101; -0.00002; -89.47827
-0.18512; 241.82221; -0.00002; -89.52826
-0.18582; 242.04314; -0.00002; -89.53056
-0.18686; 242.14396; -0.00002; -89.48699
-0.18825; 242.13672; -0.00002; -89.39899
-0.19001; 242.03636; -0.00002; -89.26772
-0.19218; 241.86240; -0.00002; -89.09400
-0.19482; 241.64202; -0.00002; -88.87827
-0.19806; 241.41679; -0.00002; -88.62025
-0.20212; 241.25962; -0.00002; -88.31868
-0.20753; 241.32346; -0.00002; -87.97100
-0.21132; 240.72286; -0.00002; -87.56832
-0.12494; 212.12368; -0.00002; -85.94641
-0.03477; 180.51970; -0.00003; -80.56123
0.05570; 150.67436; -0.00003; -67.56218
-0.03505; 178.62032; -0.00003; -79.89142
-0.12597; 206.87196; -0.00002; -84.39907
-0.21577; 232.58074; -0.00002; -85.14895
-0.25710; 242.26958; -0.00002; -84.42506
-0.25862; 240.05671; -0.00002; -83.66616
-0.25942; 237.41997; -0.00002; -82.81455
-0.25986; 234.45490; -0.00002; -81.85623
-0.26009; 231.19934; -0.00002; -80.77664
-0.26015; 227.66339; -0.00002; -79.56014
-0.21212; 209.33925; -0.00002; -77.92842
-0.11977; 175.55965; -0.00003; -73.23533
-0.02700; 141.38107; -0.00003; -61.38865
0.06411; 118.29231; -0.00004; -38.15630
0.05125; 119.34863; -0.00004; -41.33005
-0.03618; 139.66797; -0.00003; -59.93402
-0.12412; 165.65024; -0.00003; -67.84902
-0.03428; 133.37264; -0.00004; -55.20725
0.05318; 113.14675; -0.00004; -32.00051
0.00577; 120.24747; -0.00004; -44.48559
-0.08105; 143.50737; -0.00003; -58.85981
0.00882; 116.24266; -0.00004; -39.58425
0.02359; 112.78100; -0.00004; -34.36930
-0.06649; 134.00303; -0.00004; -53.01360
0.02075; 110.99735; -0.00004; -31.54478
0.01930; 110.68010; -0.00004; -31.15125
-0.07044; 131.35557; -0.00004; -50.19053
0.01955; 108.76937; -0.00005; -27.48457
0.02237; 108.09833; -0.00005; -26.01899
-0.06672; 126.98053; -0.00004; -46.40898
0.02041; 106.91012; -0.00005; -23.37666
0.02312; 106.45443; -0.00005; -22.13003
-0.06084; 122.70708; -0.00004; -42.57399
0.02313; 105.48343; -0.00005; -19.37936
0.01778; 105.76639; -0.00005; -20.75390
-0.06416; 121.61174; -0.00004; -40.84245
0.01313; 105.24978; -0.00005; -19.47852
0.01497; 104.94360; -0.00005; -18.50396
-0.01225; 108.03054; -0.00005; -25.97300
-0.06874; 120.15990; -0.00004; -38.19296
0.02257; 103.54594; -0.00005; -12.19349
0.11815; 116.10086; -0.00004; 13.69850
0.21655; 145.25353; -0.00003; 25.81330
0.26119; 158.20028; -0.00003; 25.45484
0.26155; 156.18929; -0.00003; 21.03391
0.26166; 154.22856; -0.00003; 16.06220
0.26169; 152.54311; -0.00003; 10.69792
0.21878; 137.42453; -0.00003; -1.71499
0.13561; 121.52008; -0.00004; -30.81963
0.05402; 134.37032; -0.00004; -59.18060
-0.02749; 163.24354; -0.00003; -74.84129
-0.10966; 194.30500; -0.00002; -81.79618
-0.18490; 221.44254; -0.00002; -84.46957
-0.18984; 225.85431; -0.00002; -85.32672
-0.19145; 228.95497; -0.00002; -86.04302
-0.19098; 231.15005; -0.00002; -86.64913
-0.18998; 232.91474; -0.00002; -87.16558
-0.18889; 234.39024; -0.00002; -87.60245
-0.18790; 235.63332; -0.00002; -87.96648
-0.18709; 236.67112; -0.00002; -88.26268
-0.18650; 237.51846; -0.00002; -88.49499
-0.18615; 238.18463; -0.00002; -88.66661
-0.18607; 238.67645; -0.00002; -88.78022
-0.18626; 238.99976; -0.00002; -88.83804
-0.18672; 239.16008; -0.00002; -88.84188
-0.18746; 239.16297; -0.00002; -88.79320
-0.18847; 239.01414; -0.00002; -88.69305
-0.18975; 238.71940; -0.00002; -88.54209
-0.19129; 238.28452; -0.00002; -88.34048
-0.19310; 237.71483; -0.00002; -88.08771
-0.19518; 237.01482; -0.00002; -87.78241
-0.19753; 236.18802; -0.00002; -87.42238
-0.20015; 235.23714; -0.00002; -87.00455
-0.20306; 234.16445; -0.00002; -86.52510
-0.20626; 232.97206; -0.00002; -85.97934
-0.20976; 231.66206; -0.00002; -85.36162
-0.21359; 230.23667; -0.00002; -84.66525
-0.21775; 228.69842; -0.00002; -83.88238
-0.22226; 227.05026; -0.00002; -83.00380
-0.22713; 225.29542; -0.00002; -82.01885
-0.23239; 223.43650; -0.00002; -80.91511
-0.23802; 221.47177; -0.00002; -79.67824
-0.24396; 219.38012; -0.00002; -78.29162
-0.24982; 217.05566; -0.00002; -76.73544
-0.25432; 214.11016; -0.00002; -74.98402
-0.25491; 209.78142; -0.00002; -72.99890
-0.18322; 182.49466; -0.00002; -69.35909
-0.09052; 147.01661; -0.00003; -60.02572
0.00256; 116.65055; -0.00004; -39.37266
0.08847; 110.09339; -0.00004; -11.81719
0.04941; 108.91095; -0.00005; -23.73426
0.02208; 110.93159; -0.00004; -31.15802
0.00896; 112.16037; -0.00004; -33.68062
0.00243; 112.42639; -0.00004; -34.14044
-0.00100; 112.16068; -0.00004; -33.70097
-0.00280; 111.62682; -0.00004; -32.82382
-0.00371; 110.97230; -0.00004; -31.72758
-0.00412; 110.27963; -0.00004; -30.52883
-0.00426; 109.59349; -0.00004; -29.29245
-0.00425; 108.93675; -0.00005; -28.05496
-0.00416; 108.32012; -0.00005; -26.83689
-0.00402; 107.74763; -0.00005; -25.64968
-0.00387; 107.21973; -0.00005; -24.49954
-0.00371; 106.73506; -0.00005; -23.38959
-0.00354; 106.29132; -0.00005; -22.32120
-0.00338; 105.88585; -0.00005; -21.29469
-0.00323; 105.51585; -0.00005; -20.30972
-0.00308; 105.17858; -0.00005; -19.36561
-0.00293; 104.87140; -0.00005; -18.46140
-0.00279; 104.59181; -0.00005; -17.59601
-0.00266; 104.33748; -0.00005; -16.76826
-0.00253; 104.10623; -0.00005; -15.97693
-0.00241; 103.89608; -0.00005; -15.22080
-0.00230; 103.70518; -0.00005; -14.49860
-0.00219; 103.53182; -0.00005; -13.80908
-0.00208; 103.37445; -0.00005; -13.15097
-0.00198; 103.23161; -0.00005; -12.52303
-0.00189; 103.10202; -0.00005; -11.92402
-0.00180; 102.98445; -0.00005; -11.35277
-0.00171; 102.87784; -0.00005; -10.80813
-0.00163; 102.78116; -0.00005; -10.28898
-0.00155; 102.69352; -0.00005; -9.79420
-0.00147; 102.61408; -0.00005; -9.32273
-0.00140; 102.54208; -0.00005; -8.87354
-0.00133; 102.47684; -0.00005; -8.44565
-0.00127; 102.41772; -0.00005; -8.03810
-0.00121; 102.36416; -0.00005; -7.64996
-0.00115; 102.31564; -0.00005; -7.28034
-0.00109; 102.27169; -0.00005; -6.92841
-0.00104; 102.23188; -0.00005; -6.59332
-0.00099; 102.19582; -0.00005; -6.27432
-0.00094; 102.16317; -0.00005; -5.97063
-0.00090; 102.13360; -0.00005; -5.68154
-0.00085; 102.10682; -0.00005; -5.40636
-0.00081; 102.08257; -0.00005; -5.14446
-0.00077; 102.06061; -0.00005; -4.89511
-0.00074; 102.04073; -0.00005; -4.65787
-0.00070; 102.02272; -0.00005; -4.43196
-0.00067; 102.00642; -0.00005; -4.21710
-0.00063; 101.99165; -0.00005; -4.01244
-0.00060; 101.97830; -0.00005; -3.81786
-0.00057; 101.96618; -0.00005; -3.63243
-0.00055; 101.95524; -0.00005; -3.45620
-0.00052; 101.94530; -0.00005; -3.28819
-0.00049; 101.93633; -0.00005; -3.12865
-0.00047; 101.92818; -0.00005; -2.97631
-0.00045; 101.92085; -0.00005; -2.83231
-0.00042; 101.91412; -0.00005; -2.69349
-0.00041; 101.90818; -0.00005; -2.56433
-0.00038; 101.90261; -0.00005; -2.43740
-0.00037; 101.89778; -0.00005; -2.32137
-0.00034; 101.89319; -0.00005; -2.20584
-0.00034; 101.88929; -0.00005; -2.10221
-0.00030; 101.88538; -0.00005; -1.99391
-0.00032; 101.88246; -0.00005; -1.90723
-0.00025; 101.87891; -0.00005; -1.79973
-0.00030; 101.87682; -0.00005; -1.73008
-0.00023; 101.87377; -0.00005; -1.62853
-0.00026; 101.87199; -0.00005; -1.56336
-0.00022; 101.86972; -0.00005; -1.47918
-0.00022; 101.86798; -0.00005; -1.41009
-0.00021; 101.86636; -0.00005; -1.34255
-0.00020; 101.86490; -0.00005; -1.27897
-0.00014; 101.86319; -0.00005; -1.20208
-0.00028; 101.86302; -0.00005; -1.18841
0.00002; 101.86001; -0.00005; -1.04320
-0.00041; 101.86188; -0.00005; -1.12581
0.00013; 101.85773; -0.00005; -0.90933
-0.00039; 101.85999; -0.00005; -1.02668
0.00004; 101.85681; -0.00005; -0.84842
-0.00020; 101.85743; -0.00005; -0.88295
-0.00017; 101.85666; -0.00005; -0.83252
0.00008; 101.85505; -0.00005; -0.71958
-0.00047; 101.85724; -0.00005; -0.85487
0.00041; 101.85324; -0.00005; -0.54683
-0.00065; 101.85743; -0.00005; -0.85156
0.00037; 101.85276; -0.00005; -0.49581
-0.00022; 101.85440; -0.00005; -0.65835
-0.00043; 101.85495; -0.00005; -0.68956
0.00077; 101.85178; -0.00005; -0.29448
-0.00122; 101.85920; -0.00005; -0.89374
0.00110; 101.85180; -0.00005; -0.13601
-0.00091; 101.85651; -0.00005; -0.75752
0.00040; 101.85154; -0.00005; -0.31698
-0.00040; 101.85341; -0.00005; -0.55074
0.00058; 101.85129; -0.00005; -0.22806
-0.00119; 101.85724; -0.00005; -0.76371
0.00145; 101.85261; -0.00005; 0.08398
-0.00144; 101.85866; -0.00005; -0.81658
0.00098; 101.85148; -0.00005; -0.02716
-0.00062; 101.85347; -0.00005; -0.52814
0.00033; 101.85105; -0.00005; -0.21042
-0.00039; 101.85236; -0.00005; -0.42565
0.00050; 101.85095; -0.00005; -0.13304
-0.00066; 101.85314; -0.00005; -0.48677
0.00066; 101.85100; -0.00005; -0.05894
-0.00057; 101.85262; -0.00005; -0.43835
0.00035; 101.85083; -0.00005; -0.13702
-0.00011; 101.85126; -0.00005; -0.27780
-0.00014; 101.85125; -0.00005; -0.27466
0.00043; 101.85079; -0.00005; -0.09091
-0.00067; 101.85267; -0.00005; -0.42872
0.00087; 101.85131; -0.00005; 0.06326
-0.00084; 101.85327; -0.00005; -0.47241
0.00075; 101.85109; -0.00005; 0.03806
-0.00048; 101.85187; -0.00005; -0.34845
0.00037; 101.85072; -0.00005; -0.07499
-0.00009; 101.85098; -0.00005; -0.21826
0.00010; 101.85077; -0.00005; -0.15532
0.00019; 101.85072; -0.00005; -0.12733
0.00049; 101.85078; -0.00005; -0.04354
-0.00091; 101.85345; -0.00005; -0.47870
0.00477; 101.88704; -0.00005; 1.25322
-0.01596; 102.33653; -0.00005; -5.09738
-0.08170; 112.63417; -0.00004; -22.03919
-0.03981; 104.03871; -0.00005; -8.55463
0.03229; 104.72695; -0.00005; 14.40519
0.02968; 104.23409; -0.00005; 13.00753
0.01787; 102.86263; -0.00005; 8.83084
0.01057; 102.29765; -0.00005; 6.14452
0.00626; 102.06906; -0.00005; 4.49479
0.00370; 101.97097; -0.00005; 3.46999
0.00223; 101.92659; -0.00005; 2.83474
0.00143; 101.90531; -0.00005; 2.44304
0.00098; 101.89330; -0.00005; 2.17670
0.00075; 101.88617; -0.00005; 1.99363
0.00059; 101.88071; -0.00005; 1.83857
0.00054; 101.87709; -0.00005; 1.72441
0.00043; 101.87332; -0.00005; 1.59939
0.00050; 101.87152; -0.00005; 1.53021
0.00034; 101.86794; -0.00005; 1.39790
0.00049; 101.86731; -0.00005; 1.36433
0.00033; 101.86418; -0.00005; 1.23506
0.00044; 101.86347; -0.00005; 1.19608
0.00037; 101.86151; -0.00005; 1.10202
0.00042; 101.86052; -0.00005; 1.04726
0.00031; 101.85866; -0.00005; 0.94672
0.00059; 101.85935; -0.00005; 0.96847
0.00005; 101.85542; -0.00005; 0.73744
0.00088; 101.85928; -0.00005; 0.93589
-0.00012; 101.85339; -0.00005; 0.56022
0.00086; 101.85734; -0.00005; 0.81386
0.00015; 101.85313; -0.00005; 0.52831
0.00054; 101.85415; -0.00005; 0.59888
0.00039; 101.85298; -0.00005; 0.49546
0.00063; 101.85346; -0.00005; 0.51790
-0.00000; 101.85126; -0.00005; 0.26861
0.00127; 101.85566; -0.00005; 0.61408
-0.00053; 101.85086; -0.00005; -0.00215
0.00151; 101.85604; -0.00005; 0.59045
-0.00027; 101.85066; -0.00005; -0.02675
0.00102; 101.85264; -0.00005; 0.33530
0.00035; 101.85074; -0.00005; 0.07010
0.00060; 101.85101; -0.00005; 0.10115
0.00069; 101.85107; -0.00005; 0.07584
0.00039; 101.85072; -0.00005; -0.06926
0.00113; 101.85182; -0.00005; 0.10828
-0.00019; 101.85157; -0.00005; -0.35392
0.00184; 101.84907; -0.00005; 0.23203
